participant,task,technique,block,distance,repetition,trial,time,overshoot,success
11,Select,Baseline,1,135,1,0,5.85293799638748,623.813278198242,True
11,Select,Baseline,1,135,2,0,4.35653400421143,522.368103027344,True
11,Select,Baseline,1,135,3,0,5.41357499361038,264.908096313477,True
11,Select,Baseline,1,135,4,0,2.61282700300217,240.941711425781,True
11,Select,Baseline,1,135,5,0,2.48987299203873,330.056640625,True
11,Select,Baseline,1,250,1,0,7.84429597854614,381.256744384766,False
11,Select,Baseline,1,250,1,1,5.64107394218445,154.030181884766,True
11,Select,Baseline,1,250,2,0,6.24842101335526,958.970443725586,True
11,Select,Baseline,1,250,3,0,5.874283015728,599.914688110352,True
11,Select,Baseline,1,250,4,0,7.5402330160141,581.615707397461,True
11,Select,Baseline,1,250,5,0,5.24467104673386,195.818481445312,True
11,Select,Baseline,2,15,1,0,4.00823897123337,1162.37419128418,True
11,Select,Baseline,2,15,2,0,1.77998703718185,162.968246459961,True
11,Select,Baseline,2,15,3,0,2.68070095777512,140.378463745117,True
11,Select,Baseline,2,15,4,0,2.14046001434326,76.0291137695312,True
11,Select,Baseline,2,15,5,0,1.75686001777649,193.087448120117,True
11,Select,Baseline,2,135,1,0,7.66449201107025,634.270309448242,True
11,Select,Baseline,2,135,2,0,5.79671496152878,490.348571777344,True
11,Select,Baseline,2,135,3,0,5.32370096445084,741.763565063477,True
11,Select,Baseline,2,135,4,0,2.61290299892425,520.734680175781,True
11,Select,Baseline,2,135,5,0,4.0973749756813,404.076171875,True
11,Select,Baseline,2,250,1,0,5.95410299301147,118.143463134766,True
11,Select,Baseline,2,250,2,0,3.51353198289871,227.361068725586,True
11,Select,Baseline,2,250,3,0,3.21931600570679,308.965469360352,True
11,Select,Baseline,2,250,4,0,3.91200596094132,211.189926147461,True
11,Select,Baseline,2,250,5,0,6.31439697742462,1217.95520019531,True
11,Select,Baseline,3,15,1,0,4.33514302968979,982.92887878418,True
11,Select,Baseline,3,15,2,0,0.498008012771606,0,False
11,Select,Baseline,3,15,2,1,1.66850000619888,162.343246459961,True
11,Select,Baseline,3,15,3,0,1.29566103219986,189.839401245117,True
11,Select,Baseline,3,15,4,0,1.43132299184799,76.2556762695312,True
11,Select,Baseline,3,15,5,0,1.01463198661804,60.7280731201172,True
11,Select,Baseline,3,135,1,0,0.834773004055023,0,False
11,Select,Baseline,3,135,1,1,6.6638720035553,290.856246948242,True
11,Select,Baseline,3,135,2,0,3.65994697809219,510.872009277344,True
11,Select,Baseline,3,135,3,0,5.40278500318527,622.997940063477,True
11,Select,Baseline,3,135,4,0,3.47825801372528,394.742492675781,True
11,Select,Baseline,3,135,5,0,5.06658500432968,551.279296875,True
11,Select,Baseline,3,250,1,0,3.48942500352859,293.330963134766,True
11,Select,Baseline,3,250,2,0,1.30966699123383,0,False
11,Select,Baseline,3,250,2,1,4.47002297639847,152.486068725586,True
11,Select,Baseline,3,250,3,0,0.588241040706635,0,False
11,Select,Baseline,3,250,3,1,4.36850398778915,187.160781860352,True
11,Select,Baseline,3,250,4,0,4.50328302383423,694.064926147461,True
11,Select,Baseline,3,250,5,0,3.91722595691681,323.345825195312,True
12,Select,Baseline,1,15,1,0,4.40707796812057,118.61637878418,True
12,Select,Baseline,1,15,2,0,3.97371399402618,208.546371459961,True
12,Select,Baseline,1,15,3,0,2.91694694757462,244.433151245117,True
12,Select,Baseline,1,15,4,0,2.08485901355743,59.4275512695312,True
12,Select,Baseline,1,15,5,0,2.94997900724411,246.970260620117,True
12,Select,Baseline,1,135,1,0,5.67234200239182,151.801559448242,True
12,Select,Baseline,1,135,2,0,4.73944801092148,594.965759277344,True
12,Select,Baseline,1,135,3,0,6.11174702644348,642.404190063477,True
12,Select,Baseline,1,135,4,0,4.1084109544754,711.906555175781,True
12,Select,Baseline,1,135,5,0,3.12031102180481,244.982421875,True
12,Select,Baseline,1,250,1,0,7.73497200012207,470.495025634766,True
12,Select,Baseline,1,250,2,0,5.42684400081635,919.782943725586,True
12,Select,Baseline,1,250,3,0,4.69669598340988,530.692031860352,False
12,Select,Baseline,1,250,3,1,4.67629897594452,769.488906860352,True
12,Select,Baseline,1,250,4,0,3.8042140007019,309.150863647461,True
12,Select,Baseline,1,250,5,0,9.26096200942993,203.072387695312,True
12,Select,Baseline,2,15,1,0,6.33812701702118,1437.78825378418,True
12,Select,Baseline,2,15,2,0,1.61141097545624,479.483871459961,True
12,Select,Baseline,2,15,3,0,1.79080104827881,235.964401245117,True
12,Select,Baseline,2,15,4,0,1.99355894327164,216.349426269531,True
12,Select,Baseline,2,15,5,0,2.1176769733429,286.314010620117,True
12,Select,Baseline,2,135,1,0,9.37896698713303,626.332809448242,True
12,Select,Baseline,2,135,2,0,4.62782800197601,912.184509277344,True
12,Select,Baseline,2,135,3,0,3.95234000682831,763.591690063477,True
12,Select,Baseline,2,135,4,0,4.67224502563477,168.492492675781,True
12,Select,Baseline,2,135,5,0,3.45731604099274,284.326171875,True
12,Select,Baseline,2,250,1,0,4.81679803133011,981.596588134766,True
12,Select,Baseline,2,250,2,0,3.99807101488113,155.868881225586,True
12,Select,Baseline,2,250,3,0,5.88734900951385,487.715469360352,True
12,Select,Baseline,2,250,4,0,0.137410998344421,0,False
12,Select,Baseline,2,250,4,1,5.37118303775787,246.400863647461,True
12,Select,Baseline,2,250,5,0,4.62791097164154,721.228637695312,True
12,Select,Baseline,3,15,1,0,2.972148001194,1085.29606628418,True
12,Select,Baseline,3,15,2,0,2.68092501163483,1096.84324645996,True
12,Select,Baseline,3,15,3,0,2.02748596668243,154.495651245117,True
12,Select,Baseline,3,15,4,0,4.07161897420883,342.240051269531,True
12,Select,Baseline,3,15,5,0,1.64523601531982,209.314010620117,True
12,Select,Baseline,3,135,1,0,4.7727370262146,222.606246948242,True
12,Select,Baseline,3,135,2,0,5.91994297504425,563.805603027344,True
12,Select,Baseline,3,135,3,0,5.64059501886368,844.533096313477,True
12,Select,Baseline,3,135,4,0,4.22155696153641,286.910461425781,True
12,Select,Baseline,3,135,5,0,2.32011902332306,0,False
12,Select,Baseline,3,135,5,1,4.07683300971985,373.248046875,True
12,Select,Baseline,3,250,1,0,7.19284099340439,278.088775634766,True
12,Select,Baseline,3,250,2,0,4.68473702669144,188.677474975586,True
12,Select,Baseline,3,250,3,0,4.27548998594284,795.016250610352,True
12,Select,Baseline,3,250,4,0,3.89499998092651,88.8461761474609,True
12,Select,Baseline,3,250,5,0,5.17838895320892,217.392700195312,True
12,Select,ForceEdge,1,15,1,0,2.41216397285461,108.07731628418,True
12,Select,ForceEdge,1,15,2,0,3.7841460108757,215.476058959961,True
12,Select,ForceEdge,1,15,3,0,2.09647697210312,155.433151245117,True
12,Select,ForceEdge,1,15,4,0,2.13067799806595,231.302551269531,True
12,Select,ForceEdge,1,15,5,0,2.19769597053528,219.040573120117,True
12,Select,ForceEdge,1,135,1,0,6.66388499736786,360.660934448242,True
12,Select,ForceEdge,1,135,2,0,6.20333302021027,274.442321777344,True
12,Select,ForceEdge,1,135,3,0,4.71869999170303,532.919815063477,True
12,Select,ForceEdge,1,135,4,0,5.06754499673843,527.062805175781,True
12,Select,ForceEdge,1,135,5,0,4.36971801519394,455.263671875,True
12,Select,ForceEdge,1,250,1,0,5.47212797403336,313.737213134766,True
12,Select,ForceEdge,1,250,2,0,5.32643395662308,415.298568725586,True
12,Select,ForceEdge,1,250,3,0,6.3381080031395,129.785781860352,True
12,Select,ForceEdge,1,250,4,0,4.91252601146698,24.7680511474609,True
12,Select,ForceEdge,1,250,5,0,1.35471099615097,0,False
12,Select,ForceEdge,1,250,5,1,4.18978196382523,123.845825195312,True
12,Select,ForceEdge,2,15,1,0,5.58398598432541,1339.75700378418,True
12,Select,ForceEdge,2,15,2,0,4.6693440079689,836.710433959961,True
12,Select,ForceEdge,2,15,3,0,1.89326602220535,360.011276245117,True
12,Select,ForceEdge,2,15,4,0,2.28751796483993,331.036926269531,True
12,Select,ForceEdge,2,15,5,0,1.41017401218414,96.1890106201172,True
12,Select,ForceEdge,2,135,1,0,5.09954500198364,136.137496948242,True
12,Select,ForceEdge,2,135,2,0,5.17890602350235,451.622009277344,True
12,Select,ForceEdge,2,135,3,0,6.68689602613449,1127.29481506348,True
12,Select,ForceEdge,2,135,4,0,2.90718001127243,0,True
12,Select,ForceEdge,2,135,5,0,4.54952996969223,522.748046875,True
12,Select,ForceEdge,2,250,1,0,10.230307996273,1328.84658813477,True
12,Select,ForceEdge,2,250,2,0,5.46033799648285,416.306381225586,True
12,Select,ForceEdge,2,250,3,0,3.74178600311279,174.309219360352,True
12,Select,ForceEdge,2,250,4,0,4.7184299826622,362.838363647461,True
12,Select,ForceEdge,2,250,5,0,4.93194198608398,372.752075195312,True
12,Select,ForceEdge,3,15,1,0,2.05224394798279,297.61637878418,True
12,Select,ForceEdge,3,15,2,0,2.51046800613403,390.765121459961,True
12,Select,ForceEdge,3,15,3,0,2.01793903112411,332.901901245117,True
12,Select,ForceEdge,3,15,4,0,2.22010403871536,239.154113769531,True
12,Select,ForceEdge,3,15,5,0,2.13033497333527,316.040573120117,True
12,Select,ForceEdge,3,135,1,0,5.83150798082352,761.239059448242,True
12,Select,ForceEdge,3,135,2,0,0.297876954078674,0,False
12,Select,ForceEdge,3,135,2,1,4.78603500127792,202.918884277344,True
12,Select,ForceEdge,3,135,3,0,2.88371902704239,108.943252563477,True
12,Select,ForceEdge,3,135,4,0,0.723040997982025,0,False
12,Select,ForceEdge,3,135,4,1,4.68475997447968,140.445617675781,True
12,Select,ForceEdge,3,135,5,0,2.78323400020599,69.224609375,True
12,Select,ForceEdge,3,250,1,0,3.34587204456329,113.104400634766,True
12,Select,ForceEdge,3,250,2,0,3.82238602638245,281.900131225586,True
12,Select,ForceEdge,3,250,3,0,4.44811999797821,199.262344360352,True
12,Select,ForceEdge,3,250,4,0,4.09942799806595,353.635238647461,True
12,Select,ForceEdge,3,250,5,0,2.28833299875259,124.541137695312,True
12,Move,Baseline,1,15,1,0,4.2178989648819,129.515625,True
12,Move,Baseline,1,15,2,0,5.10242700576782,82.5546875,False
12,Move,Baseline,1,15,2,1,3.20834797620773,120.5234375,True
12,Move,Baseline,1,15,3,0,3.29339700937271,150.328125,True
12,Move,Baseline,1,15,4,0,3.40877497196198,106.5859375,True
12,Move,Baseline,1,15,5,0,3.84514701366425,187.65625,True
12,Move,Baseline,1,135,1,0,15.4210150241852,217.140625,True
12,Move,Baseline,1,135,2,0,12.2037129998207,143.6875,True
12,Move,Baseline,1,135,3,0,9.99794805049896,136.6875,True
12,Move,Baseline,1,135,4,0,10.4328969717026,173.4921875,True
12,Move,Baseline,1,135,5,0,20.3060680031776,300.2265625,False
12,Move,Baseline,1,135,5,1,9.02273398637772,154.2578125,True
12,Move,Baseline,1,250,1,0,15.7956610321999,162.03125,True
12,Move,Baseline,1,250,2,0,18.2113329768181,100.2890625,False
12,Move,Baseline,1,250,2,1,17.65267598629,142.484375,True
12,Move,Baseline,1,250,3,0,19.6401569843292,177.96875,True
12,Move,Baseline,1,250,4,0,15.9973030090332,192.0625,True
12,Move,Baseline,1,250,5,0,17.6415899991989,155.640625,True
12,Move,Baseline,2,15,1,0,3.41710704565048,166.3828125,True
12,Move,Baseline,2,15,2,0,3.15514600276947,172.8359375,True
12,Move,Baseline,2,15,3,0,2.88831704854965,96.125,True
12,Move,Baseline,2,15,4,0,3.34175801277161,129.515625,True
12,Move,Baseline,2,15,5,0,2.80209696292877,124.546875,True
12,Move,Baseline,2,135,1,0,10.6402450203896,125.15625,True
12,Move,Baseline,2,135,2,0,10.3863100409508,166.578125,True
12,Move,Baseline,2,135,3,0,10.3701140284538,152.15625,True
12,Move,Baseline,2,135,4,0,9.71776396036148,142.3828125,True
12,Move,Baseline,2,135,5,0,10.021026968956,124.8671875,True
12,Move,Baseline,2,250,1,0,19.7452200055122,155.4140625,True
12,Move,Baseline,2,250,2,0,21.8681280016899,120.125,True
12,Move,Baseline,2,250,3,0,17.331570982933,147.96875,True
12,Move,Baseline,2,250,4,0,10.8263589739799,173.578125,True
12,Move,Baseline,2,250,5,0,10.767756998539,273.125,True
12,Move,Baseline,3,15,1,0,5.26025098562241,625.8359375,True
12,Move,Baseline,3,15,2,0,2.38800400495529,138.734375,True
12,Move,Baseline,3,15,3,0,2.78073102235794,248.765625,True
12,Move,Baseline,3,15,4,0,2.92520302534103,332.0859375,True
12,Move,Baseline,3,15,5,0,3.48622196912766,253.5078125,True
12,Move,Baseline,3,135,1,0,6.77385902404785,306.0859375,True
12,Move,Baseline,3,135,2,0,5.28938096761703,268.6640625,True
12,Move,Baseline,3,135,3,0,5.83572697639465,216.953125,True
12,Move,Baseline,3,135,4,0,6.75837999582291,290.1796875,True
12,Move,Baseline,3,135,5,0,4.8068619966507,326.0859375,True
12,Move,Baseline,3,250,1,0,10.4409430027008,256.28125,True
12,Move,Baseline,3,250,2,0,9.43038302659988,298.8984375,True
12,Move,Baseline,3,250,3,0,11.2042030096054,117.5078125,False
12,Move,Baseline,3,250,3,1,9.41721701622009,182.5390625,True
12,Move,Baseline,3,250,4,0,8.57474303245544,280.828125,True
12,Move,Baseline,3,250,5,0,8.5495919585228,268.9921875,True
12,Move,ForceEdge,1,15,1,0,3.03118503093719,337.0234375,True
12,Move,ForceEdge,1,15,2,0,2.49416601657867,209.25,True
12,Move,ForceEdge,1,15,3,0,2.30371701717377,154.25,True
12,Move,ForceEdge,1,15,4,0,2.32348901033401,151.5390625,True
12,Move,ForceEdge,1,15,5,0,1.53713899850845,133.859375,True
12,Move,ForceEdge,1,135,1,0,4.48875904083252,5.40625,True
12,Move,ForceEdge,1,135,2,0,3.56538498401642,20.125,True
12,Move,ForceEdge,1,135,3,0,4.11660802364349,460.546875,False
12,Move,ForceEdge,1,135,3,1,4.44111603498459,352.0546875,True
12,Move,ForceEdge,1,135,4,0,3.94037199020386,222.828125,True
12,Move,ForceEdge,1,135,5,0,4.32326501607895,151.5078125,True
12,Move,ForceEdge,1,250,1,0,5.48261803388596,299.28125,True
12,Move,ForceEdge,1,250,2,0,4.67309999465942,226.671875,True
12,Move,ForceEdge,1,250,3,0,5.37563699483871,52.9921875,True
12,Move,ForceEdge,1,250,4,0,2.99112701416016,296.4765625,True
12,Move,ForceEdge,1,250,5,0,7.58896702528,449.4453125,True
12,Move,ForceEdge,2,15,1,0,6.03146600723267,998.7109375,True
12,Move,ForceEdge,2,15,2,0,4.69157302379608,569.6328125,True
12,Move,ForceEdge,2,15,3,0,3.15601402521133,323.2109375,True
12,Move,ForceEdge,2,15,4,0,1.71760100126267,121.703125,True
12,Move,ForceEdge,2,15,5,0,2.06505596637726,83.953125,True
12,Move,ForceEdge,2,135,1,0,6.86190098524094,509.890625,True
12,Move,ForceEdge,2,135,2,0,4.98416101932526,501.828125,True
12,Move,ForceEdge,2,135,3,0,4.44263601303101,125.6640625,True
12,Move,ForceEdge,2,135,4,0,3.10796397924423,317.6640625,True
12,Move,ForceEdge,2,135,5,0,4.27982598543167,201.921875,True
12,Move,ForceEdge,2,250,1,0,5.29269802570343,304.3125,True
12,Move,ForceEdge,2,250,2,0,3.4136900305748,366.890625,True
12,Move,ForceEdge,2,250,3,0,5.0567239522934,133.5,True
12,Move,ForceEdge,2,250,4,0,4.42540699243546,175.34375,True
12,Move,ForceEdge,2,250,5,0,3.86109805107117,170.6328125,True
12,Move,ForceEdge,3,15,1,0,4.69015699625015,1149.3671875,True
12,Move,ForceEdge,3,15,2,0,6.08145499229431,1213.5546875,True
12,Move,ForceEdge,3,15,3,0,2.92350798845291,118.109375,True
12,Move,ForceEdge,3,15,4,0,1.52205699682236,90.328125,True
12,Move,ForceEdge,3,15,5,0,2.43552303314209,21.6875,True
12,Move,ForceEdge,3,135,1,0,5.47993505001068,150.7890625,True
12,Move,ForceEdge,3,135,2,0,4.48020601272583,252.2421875,True
12,Move,ForceEdge,3,135,3,0,3.95739501714706,234.8125,True
12,Move,ForceEdge,3,135,4,0,4.56683897972107,449.78125,True
12,Move,ForceEdge,3,135,5,0,5.37225502729416,121.65625,True
12,Move,ForceEdge,3,250,1,0,5.3659810423851,186.078125,True
12,Move,ForceEdge,3,250,2,0,3.55903500318527,301.6484375,True
12,Move,ForceEdge,3,250,3,0,3.904590010643,26.875,True
12,Move,ForceEdge,3,250,4,0,2.44966000318527,83.78125,True
12,Move,ForceEdge,3,250,5,0,2.92981499433518,26,True
13,Move,ForceEdge,1,15,1,0,0.390688002109528,0,False
13,Move,ForceEdge,1,15,1,1,8.77130198478699,1465.1015625,False
13,Move,ForceEdge,1,15,1,2,0.19779098033905,0,False
13,Move,ForceEdge,1,15,1,3,4.00281202793121,104.8671875,True
13,Move,ForceEdge,1,15,2,0,0.165435016155243,0,False
13,Move,ForceEdge,1,15,2,1,4.36828500032425,50.7421875,True
13,Move,ForceEdge,1,15,3,0,8.43571698665619,365.1875,True
13,Move,ForceEdge,1,15,4,0,9.12998497486115,16.6171875,True
13,Move,ForceEdge,1,15,5,0,4.57325398921967,27.3828125,True
13,Move,ForceEdge,1,135,1,0,19.1857969760895,224.09375,True
13,Move,ForceEdge,1,135,2,0,17.352560043335,166.9296875,True
13,Move,ForceEdge,1,135,3,0,8.24940896034241,396.703125,False
13,Move,ForceEdge,1,135,3,1,11.6422239542007,150.7578125,True
13,Move,ForceEdge,1,135,4,0,14.6978340148926,700.2421875,False
13,Move,ForceEdge,1,135,4,1,10.7613270282745,262.46875,True
13,Move,ForceEdge,1,135,5,0,10.2115240097046,117.6796875,True
13,Move,ForceEdge,1,250,1,0,19.4466110467911,194.9375,True
13,Move,ForceEdge,1,250,2,0,12.3763750195503,44.4765625,True
13,Move,ForceEdge,1,250,3,0,8.32802903652191,533.90625,False
13,Move,ForceEdge,1,250,3,1,13.01478099823,88.1953125,False
13,Move,ForceEdge,1,250,3,2,11.6692470312118,71.7421875,True
13,Move,ForceEdge,1,250,4,0,12.4693209528923,129.25,True
13,Move,ForceEdge,1,250,5,0,11.6343530416489,71.0859375,True
13,Move,ForceEdge,2,15,1,0,3.19996899366379,219.15625,True
13,Move,ForceEdge,2,15,2,0,2.49175304174423,13.953125,True
13,Move,ForceEdge,2,15,3,0,0.840115010738373,0,False
13,Move,ForceEdge,2,15,3,1,3.33521801233292,29.765625,True
13,Move,ForceEdge,2,15,4,0,3.34616500139236,7.765625,True
13,Move,ForceEdge,2,15,5,0,2.99774903059006,26.15625,True
13,Move,ForceEdge,2,135,1,0,0.275811970233917,0,False
13,Move,ForceEdge,2,135,1,1,11.8702329993248,80.453125,True
13,Move,ForceEdge,2,135,2,0,12.1343680024147,123.5234375,True
13,Move,ForceEdge,2,135,3,0,11.7152999639511,0,False
13,Move,ForceEdge,2,135,3,1,9.16008603572845,144.08984375,True
13,Move,ForceEdge,2,135,4,0,8.84242498874664,131.44921875,True
13,Move,ForceEdge,2,135,5,0,8.08605200052261,143.69921875,True
13,Move,ForceEdge,2,250,1,0,11.2771880030632,173.31640625,True
13,Move,ForceEdge,2,250,2,0,11.2095749974251,268.89453125,True
13,Move,ForceEdge,2,250,3,0,16.2048970460892,214.30859375,True
13,Move,ForceEdge,2,250,4,0,13.727087020874,238.76171875,True
13,Move,ForceEdge,2,250,5,0,12.7522389888763,153.66015625,True
13,Move,ForceEdge,3,15,1,0,2.43056601285934,248.76171875,True
13,Move,ForceEdge,3,15,2,0,2.59315198659897,51.14453125,True
13,Move,ForceEdge,3,15,3,0,2.50278002023697,100.73046875,False
13,Move,ForceEdge,3,15,3,1,3.11994898319244,98.60546875,False
13,Move,ForceEdge,3,15,3,2,4.14420002698898,69.54296875,True
13,Move,ForceEdge,3,15,4,0,2.47012799978256,27.28515625,True
13,Move,ForceEdge,3,15,5,0,4.34852200746536,66.41796875,True
13,Move,ForceEdge,3,135,1,0,9.82328701019287,153.64453125,False
13,Move,ForceEdge,3,135,1,1,7.60657197237015,141.16015625,True
13,Move,ForceEdge,3,135,2,0,7.4649630188942,219.55078125,True
13,Move,ForceEdge,3,135,3,0,7.74642997980118,131.67578125,True
13,Move,ForceEdge,3,135,4,0,7.85651403665543,286.61328125,False
13,Move,ForceEdge,3,135,4,1,6.57206201553345,256.76953125,False
13,Move,ForceEdge,3,135,4,2,5.94657301902771,393.34765625,True
13,Move,ForceEdge,3,135,5,0,7.5221009850502,143.82421875,True
13,Move,ForceEdge,3,250,1,0,11.2976939678192,69.08203125,True
13,Move,ForceEdge,3,250,2,0,13.7047950029373,135.27734375,True
13,Move,ForceEdge,3,250,3,0,18.6985849738121,527.37109375,True
13,Move,ForceEdge,3,250,4,0,13.9950509667396,445.50390625,False
13,Move,ForceEdge,3,250,4,1,0.138273000717163,0,False
13,Move,ForceEdge,3,250,4,2,10.2122160196304,52.08203125,True
13,Move,ForceEdge,3,250,5,0,9.71922504901886,147.85546875,True
13,Move,Baseline,1,15,1,0,4.1383770108223,223.01953125,False
13,Move,Baseline,1,15,1,1,4.98110699653625,71.50390625,True
13,Move,Baseline,1,15,2,0,7.52571201324463,367.43359375,True
13,Move,Baseline,1,15,3,0,2.76463103294373,81.62890625,True
13,Move,Baseline,1,15,4,0,3.46295100450516,246.62890625,True
13,Move,Baseline,1,15,5,0,13.6536139845848,215.19921875,False
13,Move,Baseline,1,15,5,1,3.57742196321487,51.83984375,True
13,Move,Baseline,1,135,1,0,15.1516820192337,114.22265625,True
13,Move,Baseline,1,135,2,0,16.2328949570656,88.12890625,True
13,Move,Baseline,1,135,3,0,14.1842389702797,121.96484375,True
13,Move,Baseline,1,135,4,0,13.5308660268784,121.19140625,True
13,Move,Baseline,1,135,5,0,10.2792100310326,170.93359375,True
13,Move,Baseline,1,250,1,0,17.3470479846001,165.38671875,True
13,Move,Baseline,1,250,2,0,20.2148360013962,189.90234375,True
13,Move,Baseline,1,250,3,0,18.851939022541,188.96484375,True
13,Move,Baseline,1,250,4,0,21.2135519981384,125.70703125,True
13,Move,Baseline,1,250,5,0,23.452849984169,141.99609375,True
13,Move,Baseline,2,15,1,0,3.92295002937317,143.34765625,True
13,Move,Baseline,2,15,2,0,3.06881201267242,276.02734375,True
13,Move,Baseline,2,15,3,0,4.76017999649048,329.12109375,True
13,Move,Baseline,2,15,4,0,2.35930699110031,141.53515625,True
13,Move,Baseline,2,15,5,0,2.706827044487,154.56640625,True
13,Move,Baseline,2,135,1,0,14.0511690378189,114.37109375,True
13,Move,Baseline,2,135,2,0,12.6327080130577,234.21484375,True
13,Move,Baseline,2,135,3,0,10.4035609960556,248.12109375,True
13,Move,Baseline,2,135,4,0,17.457711994648,214.66015625,False
13,Move,Baseline,2,135,4,1,12.0033149719238,265.55859375,True
13,Move,Baseline,2,135,5,0,9.49344795942307,214.71484375,True
13,Move,Baseline,2,250,1,0,20.4856110215187,159.36328125,True
13,Move,Baseline,2,250,2,0,17.8883119821548,177.71484375,True
13,Move,Baseline,2,250,3,0,16.7342909574509,277.67578125,True
13,Move,Baseline,2,250,4,0,11.7697839736938,236.60546875,True
13,Move,Baseline,2,250,5,0,12.1063680052757,164.11328125,True
13,Move,Baseline,3,15,1,0,6.04024404287338,246.43359375,True
13,Move,Baseline,3,15,2,0,2.85505598783493,131.23828125,True
13,Move,Baseline,3,15,3,0,2.44927197694778,40.75390625,True
13,Move,Baseline,3,15,4,0,2.52736699581146,82.81640625,False
13,Move,Baseline,3,15,4,1,3.25164794921875,39.58984375,True
13,Move,Baseline,3,15,5,0,2.68508398532867,124.84765625,True
13,Move,Baseline,3,135,1,0,19.9118120074272,165.39453125,True
13,Move,Baseline,3,135,2,0,10.518130004406,239.13671875,True
13,Move,Baseline,3,135,3,0,10.2918599843979,165.84765625,True
13,Move,Baseline,3,135,4,0,11.101489007473,138.94140625,True
13,Move,Baseline,3,135,5,0,11.2022269964218,145.42578125,True
13,Move,Baseline,3,250,1,0,20.83623701334,284.30078125,True
13,Move,Baseline,3,250,2,0,21.7890250086784,106.51953125,True
13,Move,Baseline,3,250,3,0,0.806084990501404,0,False
13,Move,Baseline,3,250,3,1,19.8215630054474,203.55078125,True
13,Move,Baseline,3,250,4,0,20.14387601614,143.80859375,True
13,Move,Baseline,3,250,5,0,18.6034950017929,154.35546875,True
13,Select,ForceEdge,1,15,1,0,2.87220597267151,147.16716003418,True
13,Select,ForceEdge,1,15,2,0,3.97463703155518,37.9877777099609,True
13,Select,ForceEdge,1,15,3,0,10.950148999691,835.663619995117,True
13,Select,ForceEdge,1,15,4,0,4.12114500999451,65.0798950195312,True
13,Select,ForceEdge,1,15,5,0,0.401953995227814,0,False
13,Select,ForceEdge,1,15,5,1,3.59274798631668,35.1382293701172,True
13,Select,ForceEdge,1,135,1,0,15.1911079883575,58.5632781982422,True
13,Select,ForceEdge,1,135,2,0,9.43111199140549,164.704040527344,True
13,Select,ForceEdge,1,135,3,0,12.2219449877739,176.345596313477,True
13,Select,ForceEdge,1,135,4,0,11.9854480028153,125.644836425781,True
13,Select,ForceEdge,1,135,5,0,9.14953202009201,120.486328125,True
13,Select,ForceEdge,1,250,1,0,0.379326999187469,0,False
13,Select,ForceEdge,1,250,1,1,19.4885460138321,198.139556884766,True
13,Select,ForceEdge,1,250,2,0,1.85012400150299,0,False
13,Select,ForceEdge,1,250,2,1,14.4718450307846,174.685287475586,True
13,Select,ForceEdge,1,250,3,0,16.6650919914246,127.938125610352,True
13,Select,ForceEdge,1,250,4,0,16.2721019983292,216.631332397461,True
13,Select,ForceEdge,1,250,5,0,3.57139497995377,0,False
13,Select,ForceEdge,1,250,5,1,16.1811830401421,208.201293945312,False
13,Select,ForceEdge,1,250,5,2,4.69415098428726,273.216918945312,True
13,Select,ForceEdge,2,15,1,0,2.89583998918533,280.95622253418,True
13,Select,ForceEdge,2,15,2,0,2.57974600791931,136.847152709961,True
13,Select,ForceEdge,2,15,3,0,8.12679398059845,21.6011199951172,True
13,Select,ForceEdge,2,15,4,0,2.89483499526977,105.470520019531,True
13,Select,ForceEdge,2,15,5,0,2.42214798927307,68.5288543701172,True
13,Select,ForceEdge,2,135,1,0,5.23511201143265,275.899215698242,True
13,Select,ForceEdge,2,135,2,0,3.0073230266571,258.258728027344,True
13,Select,ForceEdge,2,135,3,0,4.24471098184586,125.806533813477,True
13,Select,ForceEdge,2,135,4,0,2.18609899282455,0,False
13,Select,ForceEdge,2,135,4,1,10.5678359866142,620.988586425781,True
13,Select,ForceEdge,2,135,5,0,0.747844994068146,0,False
13,Select,ForceEdge,2,135,5,1,7.18147599697113,223.189453125,True
13,Select,ForceEdge,2,250,1,0,8.05885797739029,109.686431884766,True
13,Select,ForceEdge,2,250,2,0,0.187784016132355,0,False
13,Select,ForceEdge,2,250,2,1,7.55334198474884,785.654037475586,True
13,Select,ForceEdge,2,250,3,0,3.97537595033646,29.4225006103516,True
13,Select,ForceEdge,2,250,4,0,11.2086319923401,909.982894897461,True
13,Select,ForceEdge,2,250,5,0,7.26054704189301,132.576293945312,True
13,Select,ForceEdge,3,15,1,0,5.93220001459122,855.30778503418,True
13,Select,ForceEdge,3,15,2,0,2.33252602815628,32.8471527099609,True
13,Select,ForceEdge,3,15,3,0,3.98606300354004,16.0464324951172,True
13,Select,ForceEdge,3,15,4,0,2.20836794376373,101.126770019531,True
13,Select,ForceEdge,3,15,5,0,2.24229699373245,40.4351043701172,True
13,Select,ForceEdge,3,135,1,0,7.60951501131058,297.805465698242,True
13,Select,ForceEdge,3,135,2,0,10.7702870368958,146.688415527344,True
13,Select,ForceEdge,3,135,3,0,7.15891396999359,132.025283813477,True
13,Select,ForceEdge,3,135,4,0,9.64543700218201,129.230773925781,True
13,Select,ForceEdge,3,135,5,0,9.46504700183868,187.525390625,True
13,Select,ForceEdge,3,250,1,0,13.3472989797592,175.530181884766,True
13,Select,ForceEdge,3,250,2,0,9.11695498228073,198.146224975586,True
